URL,Size (Bytes),Outgoing Links,Content Type
https://www.latimes.com/b2b/inspirational_women/story/2021-12-05/three-trojan-women-who-have-made-history,216485,124,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-ann-mcelaney-johnson,174314,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-samantha-n-hoffman,173995,125,text/html
https://www.latimes.com/b2b/inspirational_women/anna-donlon,173177,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-ellia-thompson,173951,125,text/html
https://www.latimes.com/b2b/inspirational_women/honoree-rima-nashashibi,175864,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-andrea-zoeckler,173976,125,text/html
https://www.latimes.com/b2b/inspirational_women/jen-costello,173966,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-felicia-r-meyers,173705,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-luz-esparza,173006,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-michelle-wroan,174331,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-nicole-stan,173581,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-angela-reddock-wright-esq,174723,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-donella-wilson,173445,125,text/html
https://www.latimes.com/b2b/inspirational_women/christina-dipaci,173684,125,text/html
https://www.latimes.com/b2b/inspirational_women/laura-douglas,173633,125,text/html
https://www.latimes.com/b2b/inspirational_women/kendra-doyel,173392,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-gillian-hayes,173802,125,text/html
https://www.latimes.com/b2b/inspirational_women/brianna-bitton,174791,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-susanne-b-cohen,173695,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-tamika-farr,173196,125,text/html
https://www.latimes.com/b2b/inspirational_women/story/2021-12-05/panel-recap-women-in-tech,225478,130,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-lyn-macewen-cohen,173730,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-stacy-d-phillips,174046,125,text/html
https://www.latimes.com/b2b/inspirational_women/robin-borelli,173107,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-mari-anne-kehler,173608,125,text/html
https://www.latimes.com/b2b/inspirational_women/finalist-serria-rego,173335,125,text/html
https://www.latimes.com/world-nation/newsletter/2022-08-23/newsom-vetoes-bill-drug-overdose-prevention-todays-headlines-newsletter-todays-headlines,284147,168,text/html
https://www.latimes.com/world-nation/newsletter/2022-08-25/zero-emissions-cars-2035-todays-headlines-newsletter-todays-headlines,293764,174,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-03-25/oscars-2022-final-predictions-winners-all-23-categories,353392,176,text/html
https://www.latimes.com/entertainment-arts/awards/story/2021-11-30/the-envelope-podcast-kirsten-dunst,323102,142,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-06-23/eleanor-roosevelt-pushed-boundaries-gillian-anderson-first-lady-xfiles,307203,139,text/html
https://www.latimes.com/podcasts/the-envelope-podcast?_amp=true,303097,146,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-05-31/david-harbour-hopper-stranger-things-season-4-black-widow-lily-allen-the-envelope,322224,140,text/html
https://www.latimes.com/entertainment-arts/movies/story/2022-03-25/what-time-are-the-2022-oscars-live-show-streaming-info-and-more,258855,154,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-06-07/jessica-biel-candy-true-crime-rage-envelope,315776,139,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-05-24/lily-tomlin-jane-fonda-grace-frankie-finale-dolly-friendship,307871,139,text/html
https://www.latimes.com/entertainment-arts/awards/story/2020-12-02/the-envelope-podcast,262559,141,text/html
https://www.latimes.com/podcasts/the-envelope-podcast-s2-trailer,256669,147,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-06-21/bridgerton-star-simone-ashley-on-kate-sharma-humanity-and-representation,356927,139,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-03-25/oscars-ceremony-envelope-podcast,257345,145,text/html
https://www.latimes.com/entertainment-arts/movies/story/2022-03-27/2022-oscars-hosts-regina-hall-amy-schumer-wanda-sykes,291306,173,text/html
https://www.latimes.com/sports/dodgers/story/2020-09-01/vin-scully-jumping-into-social-media-combat-loneliness-miss-the-fans,259510,149,text/html
https://www.latimes.com/sports/dodgers/story/2020-03-22/vin-scully-singing-dodgers-amid-gloomy-times-coronavirus,256133,151,text/html
https://www.latimes.com/obituaries/story/2050-10-10/vin-scully-dodgers-dead?_amp=true,326419,139,text/html
https://www.latimes.com/sports/story/2020-05-26/vin-scully-win-reader-vote-biggest-icon-los-angeles-sports-history,260049,154,text/html
https://www.latimes.com/sports/dodgers/story/2021-01-05/sandra-scully-remembered-class-demeanor-kindness-smile-vin,248373,150,text/html
https://www.latimes.com/california/story/2022-03-31/we-all-thought-that-we-were-going-to-die-drag-show-producer-speaks-out-after-beating,258868,148,text/html
https://www.latimes.com/california/story/2022-04-01/one-legged-inmate-in-san-francisco-awarded-500-000-after-being-forced-to-hop-to-cell,254896,145,text/html
https://www.latimes.com/california/story/2022-03-29/palm-springs-supports-guaranteed-income-program-for-transgender-community-members,272735,153,text/html
https://www.latimes.com/california/story/2022-04-01/bay-area-national-park-ranger-retires-at-100,254972,146,text/html
https://www.latimes.com/california/story/2022-03-30/firefighters-rescue-woman-from-trash-chute-in-koreatown,247103,147,text/html
https://www.latimes.com/california/story/2022-03-30/attack-outside-pasadena-bar-holding-lgbtq-event-investigated-as-hate-crime,256209,148,text/html
https://www.latimes.com/california/story/2022-05-07/abortion-rights-activists-gather-for-rally-in-west-hollywood-ahead-of-mothers-day,258527,147,text/html
https://www.latimes.com/world-nation/story/2021-01-09/brian-did-his-job-family-remembers-fallen-capitol-officer,256296,142,text/html
https://www.latimes.com/world-nation/story/2021-01-06/trump-supporters-rally-white-house-congress-affirm-biden-win,437864,131,text/html
https://www.latimes.com/local/lanow/la-me-ln-state-of-jefferson-activists-20180317-htmlstory.html,272544,163,text/html
https://www.latimes.com/california/story/2021-01-06/family-says-woman-fatally-shot-in-u-s-capitol-was-ocean-beach-resident,252792,148,text/html
https://www.latimes.com/politics/story/2021-01-11/read-house-article-of-impeachment-against-donald-trump,245740,141,text/html
https://www.latimes.com/california/story/2020-11-28/california-main-streets-struggle-covid-19-holidays,309686,147,text/html
https://www.latimes.com/world-nation/story/2021-11-15/deforestation-pandemic-coronavirus,412937,153,text/html
https://www.latimes.com/world-nation/story/2021-10-22/the-migrant-trail-through-colombia-haitians-now-dominate-record-numbers-traversing-thousands-of-miles-in-hazardous-voyage,326295,139,text/html
https://www.latimes.com/world-nation/story/2021-02-11/troops-accused-of-mass-rape-in-ethiopias-tigray-conflict,317259,145,text/html
https://www.latimes.com/world-nation/story/2021-11-26/belarus-iraq-migrants,258032,145,text/html
https://www.latimes.com/world-nation/story/2021-12-19/young-are-at-forefront-of-global-migration-surge?_amp=true,356263,131,text/html
https://www.latimes.com/world/mexico-americas/la-fg-central-america-migrant-20170414-story.html,278414,143,text/html
https://www.latimes.com/world-nation/story/2021-12-09/the-pandemic-brought-heightened-surveillance-to-save-lives-is-it-here-to-stay,370134,146,text/html
https://www.latimes.com/world-nation/story/2021-06-24/china-world-history-erasure-youth-censorship,377558,152,text/html
https://www.latimes.com/world-nation/story/2021-10-11/how-covid-economy-helped-young-capitalists-entrepreneurs,365594,145,text/html
https://www.latimes.com/world-nation/story/2021-11-04/first-youth-generation-to-experience-acute-climate-crisis-are-invigorated,393495,146,text/html
https://www.latimes.com/world-nation/story/2021-07-29/latin-america-coronavirus-lost-generation-of-youth,407549,155,text/html
https://www.latimes.com/world-nation/story/2021-05-17/mexico-faces-crisis-of-migrant-children-and-families-housing,314781,149,text/html
https://www.latimes.com/world-nation/story/2021-08-31/taliban-declares-victory-after-us-exit,334422,147,text/html
https://www.latimes.com/opinion/story/2022-09-06/republicans-midterms-donald-trump-democrats-advantage?_amp=true,257777,144,text/html
https://www.latimes.com/lifestyle/story/2020-10-02/hispanic-heritage-month-origin-history,273650,155,text/html
https://www.latimes.com/entertainment-arts/movies/story/2021-06-12/latino-gap-how-in-the-heights-fast-9-help-hollywood-latinx-culture,287799,148,text/html
https://www.latimes.com/entertainment-arts/story/2021-06-13/latino-gap-christina-vidal-recounts-taina-role-nickelodeon,302290,143,text/html
https://www.latimes.com/people/julia-barajas,224864,135,text/html
https://www.latimes.com/entertainment-arts/story/2021-06-13/latino-gap-hollywood-producer-david-valdes-representation-struggle,297240,140,text/html
https://www.latimes.com/entertainment-arts/story/2021-06-13/latino-gap-los-angeles-couple-split-entertainment-netflix-pantaya,293487,146,text/html
https://www.latimes.com/podcasts/story/2021-06-16/the-times-podcast-latinos-hollywood-representation,241090,146,text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-06-13/latino-gap-netflix-gentefied-on-my-block-boyle-heights-east-la,333031,158,text/html
https://www.latimes.com/entertainment-arts/story/2021-06-11/latino-gap-in-the-heights-latinos-lin-manuel-miranda,325961,151,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-02-26/how-inclusive-are-netflix-shows-and-movies-now-we-know,266854,151,text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-06-11/netflix-selena-the-series-showrunners-untitled-latinx-project-latino-gap,352594,152,text/html
https://www.latimes.com/local/lanow/la-me-ln-irvs-burgers-reopens-west-hollywood-20140108-story.html,239113,142,text/html
https://www.latimes.com/local/lanow/la-me-ln-irvs-burgers-closing-20131029-story.html,251256,145,text/html
https://www.latimes.com/food/story/2022-07-21/irvs-burgers-the-little-shack-that-could-is-back?_amp=true,276531,120,text/html
https://www.latimes.com/local/la-irvs-burgers-closing-20131029-photogallery.html,204078,112,text/html
https://www.latimes.com/archives/la-xpm-2005-oct-08-me-irvs8-story.html,210027,130,text/html
https://www.latimes.com/food/story/2022-07-21/irvs-burgers-reopening-fans-fanatics-memories-customers-sonia-hong,300631,139,text/html
https://www.latimes.com/local/la-xpm-2013-oct-30-la-me-irvs-burgers-20131030-story.html,246034,142,text/html
https://www.latimes.com/archives/la-xpm-1998-may-09-ca-47796-story.html,210027,129,text/html
https://www.latimes.com/archives/la-xpm-1994-12-18-tv-10159-story.html,243793,140,text/html
https://www.latimes.com/travel/lasvegas/lasvegasnow/la-tr-lvn-las-vegas-shows-olivia-newton-john-20150223-story.html,239996,140,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-08-08/olivia-newton-john-dead-obit?_amp=true,315701,139,text/html
https://www.latimes.com/entertainment-arts/story/2022-08-08/olivia-newton-john-dead-reactions-john-travolta,262417,163,text/html
https://www.latimes.com/entertainment/la-xpm-2012-dec-05-la-et-ms-john-travolta-olivia-newton-john-christmas-video-20121205-story.html,242204,149,text/html
https://www.latimes.com/travel/la-xpm-2014-feb-13-la-trb-las-vegas-olivia-newton-john-flamingo-20140212-story.html,238330,143,text/html
https://www.latimes.com/politics/la-pol-ca-gavin-newsom-homelessness-task-force-20190521-story.html,256655,146,text/html
https://www.latimes.com/california/story/2021-10-13/mark-ridley-thomas-usc-dean-bribery-indictment?_amp=true,295724,137,text/html
https://www.latimes.com/local/lanow/la-me-ln-measure-h-20170307-story.html,252586,147,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-05-19/harry-styles-harrys-house-new-album-review?_amp=true,258102,128,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-04-16/harry-styles-shania-twain-coachella-2022,289624,137,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-05-16/harrys-house-harry-styles-new-album-release-date,311144,148,text/html
https://www.latimes.com/lifestyle/image/story/2022-08-17/artist-edgar-fabian-frias-gives-tarot-reading-for-los-angeles-transformation?_amp=true,215612,119,text/html
https://www.latimes.com/archives/la-xpm-1993-07-04-ca-10147-story.html,236095,129,text/html
https://www.latimes.com/obituaries/story/2022-08-16/wolfgang-petersen-blockbuster-filmmaker-of-das-boot-and-the-perfect-storm-dies?_amp=true,230658,122,text/html
https://www.latimes.com/california/story/2022-08-14/in-a-vacant-lot-in-watts-a-homeless-camp-gets-swept-away-by-l-a-along-with-the-brush?_amp=true,288333,130,text/html
https://www.latimes.com/archives/la-xpm-2000-apr-19-me-21265-story.html,211935,131,text/html
https://www.latimes.com/opinion/la-oe-los-angeles-riots-voices-updates-20170427-htmlstory.html,292939,145,text/html
https://www.latimes.com/world-nation/story/2022-08-30/shipping-containers-are-no-hindrance-for-migrants-on-arizona-border?_amp=true,243333,127,text/html
https://www.latimes.com/espanol/california/articulo/2021-12-06/como-los-latinos-estan-superando-los-traumas-de-primera-generacion,259467,105,text/html
https://www.latimes.com/lifestyle/story/2021-12-29/how-to-find-a-culturally-competent-mental-health-professional,278092,161,text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2021-12-31/por-que-los-latinos-pueden-beneficiarse-de-un-terapeuta-culturalmente-competente-y-como-encontrar-uno,229919,101,text/html
https://www.latimes.com/california/story/2021-09-21/mental-health-in-latino-communities-we-want-to-hear-from-you,244458,144,text/html
https://www.latimes.com/california/story/2022-08-25/covid-19-test-expired-check-this-before-you-throw-it-out?_amp=true,258740,141,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-08-15/as-insecure-ends-its-heroes-and-its-creator-are-still-flawed-but-now-secure,257748,146,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-08-10/ted-lasso-severance-white-lotus-grief-tv,258977,155,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-08-16/loki-music-themes-composer-natalie-holt-tom-hiddleston,250584,144,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-08-15/bowen-yang-thrives-in-the-background-of-snl-skits-but-boy-when-hes-center-stage,277999,136,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-08-15/how-a-real-life-murder-mystery-helped-find-the-voice-for-only-murders,278244,136,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-08-16/the-dropout-liz-meriwether-writes-elizabeth-holmes-theranos,254532,134,text/html
https://www.latimes.com/california/story/2022-07-12/how-dangerous-is-extreme-heat-in-your-neighborhood-map,276812,156,text/html
https://www.latimes.com/california/story/2022-05-19/former-interior-secretary-calls-for-revamping-colorado-river-compact,285861,164,text/html
https://www.latimes.com/archives/la-xpm-2000-may-24-me-33458-story.html,211121,129,text/html
https://www.latimes.com/world-nation/story/2021-12-26/colorado-river-water-native-tribes,304710,140,text/html
https://www.latimes.com/california/story/2022-07-15/scientists-have-long-warned-of-a-colorado-river-crisis?_amp=true,333607,156,text/html
https://www.latimes.com/world-nation/story/2021-12-15/drought-colorado-river-water-agreement,267553,152,text/html
https://www.latimes.com/archives/la-xpm-1985-12-29-op-26163-story.html,222097,129,text/html
https://www.latimes.com/politics/story/2022-08-30/latinos-dont-see-themselves-fully-reflected-in-bidens-judicial-picks?_amp=true,247087,123,text/html
https://www.latimes.com/business/story/2021-06-03/lab-leak-covid-origin,296113,167,text/html
https://www.latimes.com/science/story/2022-07-26/new-studies-say-wuhan-market-was-the-only-plausible-source-of-covid-19-pandemic?_amp=true,311931,155,text/html
https://www.latimes.com/world-nation/story/2021-02-09/who-team-coronavirus-unlikely-to-have-leaked-from-china-lab,259717,147,text/html
https://www.latimes.com/science/story/2021-11-18/earliest-covid-19-cases-point-to-live-animal-market-as-pandemics-most-likely-source,294041,167,text/html
https://www.latimes.com/science/story/2021-05-13/did-coronavirus-escape-from-lab-scientists-urge-second-look,291109,168,text/html
https://www.latimes.com/science/story/2021-11-18/a-timeline-of-covid-19s-first-weeks-in-wuhan,315827,146,text/html
https://www.latimes.com/science/story/2022-06-09/who-covid-origins-unclear-but-lab-leak-theory-needs-study,277344,161,text/html
https://www.latimes.com/sports/story/2020-06-30/bishop-alemany-defensive-back-jaylin-smith-commits-to-usc,247269,149,text/html
https://www.latimes.com/sports/usc/story/2022-08-30/right-stuff-to-start-at-left-tackle-usc-courtland-ford-bobby-haskins?_amp=true,232662,140,text/html
https://www.latimes.com/sports/usc/story/2021-04-07/usc-football-max-williams-knee-injury,231442,146,text/html
https://www.latimes.com/sports/usc/story/2020-11-12/usc-center-justin-dedich-brett-neilon-injury,240637,148,text/html
https://www.latimes.com/sports/usc/story/2022-03-29/usc-is-undergoing-another-offensive-line-shift-with-more-experience-but-less-depth,248168,149,text/html
https://www.latimes.com/sports/usc/story/2021-12-10/usc-offensive-lineman-andrew-vorhees-returning-lincoln-riley,231774,149,text/html
https://www.latimes.com/sports/story/2019-12-09/texas-offensive-lineman-courtland-ford-commits-to-usc,244168,151,text/html
https://www.latimes.com/entertainment-arts/story/2022-09-06/jason-momoa-shaved-his-head-because-hes-tired-of-these-plastic-bottles?_amp=true,243913,133,text/html
https://www.latimes.com/entertainment-arts/movies/story/2022-01-13/jason-momoa-lisa-bonet-split-divorce,266620,153,text/html
https://www.latimes.com/entertainment/gossip/la-et-mg-jason-momoa-shaves-beard-20190418-story.html,245775,152,text/html
https://www.latimes.com/entertainment-arts/movies/story/2022-07-25/jason-momoa-motorcycle-calabasas-crash-aquaman,253146,146,text/html
https://www.latimes.com/environment/newsletter/2022-01-13/heres-how-california-plans-to-spend-22-billion-fighting-climate-change-boiling-point,322076,197,text/html
https://www.latimes.com/california/story/2021-10-03/huntington-beach-oil-spill-full-coverage,678897,198,text/html
https://www.latimes.com/world-nation/story/2022-08-25/dangerous-heat-predicted-to-hit-3-times-more-often,271526,149,text/html
https://www.latimes.com/local/lanow/la-me-anthony-pellicano-releases-hollywood-20190322-story.html,249939,151,text/html
https://www.latimes.com/archives/la-xpm-2010-oct-31-la-fi-himi-20101031-story.html,209748,129,text/html
https://www.latimes.com/entertainment/movies/la-et-mn-silence-review-20161216-story.html,260064,149,text/html
https://www.latimes.com/entertainment/arts/la-app-ca-marty-singer-celebrity-lawyer-20171120-story.html,280167,147,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-10-31/rust-film-alec-baldwin-shooting-what-happened-that-day,432292,176,text/html
https://www.latimes.com/entertainment-arts/books/story/2022-02-23/woody-allen-sexual-assault-allegations-essay-collection-skyhorse,258539,149,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-10-29/irishman-scorsese-de-niro-pacino-netflix-review,267499,146,text/html
https://www.latimes.com/entertainment-arts/business/story/2020-08-18/nbcuniversal-fires-ron-meyer-longtime-universal-head-alleged-extortion,268615,153,text/html
https://www.latimes.com/entertainment-arts/business/story/2022-06-30/randall-emmett-bruce-willis-pacino-lala-kent?_amp=true,609701,151,text/html
https://www.latimes.com/entertainment/envelope/la-xpm-2012-sep-24-la-et-ct-randall-emmett-20120925-story.html,245877,141,text/html
https://www.latimes.com/entertainment-arts/business/story/2020-06-16/black-filmmakers-and-executives-speak-out-on-george-floyd-and-hollywood,288291,148,text/html
https://www.latimes.com/business/la-an-app-fi-ct-brett-ratner-allegations-20171101-story.html,302229,150,text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-06-11/lisa-vanderpump-rules-stassi-schroeder-andy-cohen,297326,151,text/html
https://www.latimes.com/entertainment-arts/movies/story/2021-03-04/review-boss-level-time-loop-frank-grillo,249379,161,text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-08-18/real-housewives-beverly-hills-erika-jayne-tom-girardi-backstory,279796,141,text/html
https://www.latimes.com/business/real-estate/story/2020-10-28/the-house-that-mcdonalds-built-seeks-29-million-in-santa-ynez,298439,139,text/html
https://www.latimes.com/archives/la-xpm-2005-jun-11-et-quick11.2-story.html,203381,129,text/html
https://www.latimes.com/entertainment/movies/la-et-mn-silence-martin-scorsese-profile-20161205-story.html,264929,145,text/html
https://www.latimes.com/entertainment/movies/la-xpm-2013-dec-24-la-et-mn-lone-survivor-review-20131225-story.html,247345,148,text/html
https://www.latimes.com/entertainment-arts/business/story/2019-10-16/assistant-pay-inequality-payuphollywood,276801,161,text/html
https://www.latimes.com/science/newsletter/2021-09-14/coronavirus-today-sept-14-edition-coronavirus-today,298331,202,text/html
https://www.latimes.com/science/newsletter/2021-09-10/coronavirus-today-vaccine-mandates-gain-momentum-coronavirus-today,304840,193,text/html
https://www.latimes.com/science/newsletter/2021-05-17/coronavirus-today-051721-coronavirus-today,295723,186,text/html
https://www.latimes.com/science/newsletter/2020-11-09/coronavirus-today-biden-masks-pfizer-vaccine-coronavirus-today,291072,183,text/html
https://www.latimes.com/science/newsletter/2021-02-10/coronavirus-today-teenager-students-jobs-bills-covid-coronavirus-today,293630,178,text/html
https://www.latimes.com/science/newsletter/2021-11-09/coronavirus-today-covid-brains-mental-illness-research-coronavirus-today,294072,189,text/html
https://www.latimes.com/science/newsletter/2020-03-12/coronavirus-today-disneyland-eating-out-food-restaurants-shopping-coronavirus-today,262864,177,text/html
https://www.latimes.com/science/newsletter/2020-12-21/coronavirus-today-stay-home-order-working-coronavirus-today,278079,167,text/html
https://www.latimes.com/science/newsletter/2020-06-30/doctors-nurses-angry-spread-coronavirus-today,270039,182,text/html
https://www.latimes.com/science/newsletter/2020-07-28/toll-essential-workers-latino-coronavirus-today,266486,182,text/html
https://www.latimes.com/science/newsletter/2020-03-23/coronavirus-today-tests-bunkers-masks-chloroquine-coronavirus-today,270236,183,text/html
https://www.latimes.com/science/newsletter/2020-12-10/coronavirus-today-california-vaccine-distribution-coronavirus-today,280864,168,text/html
https://www.latimes.com/science/newsletter/2020-06-17/fall-sports-covid-19-protections-coronavirus-today,268778,180,text/html
https://www.latimes.com/science/newsletter/2020-12-22/coronavirus-today-california-enforcement-restaurants-coronavirus-today,280857,164,text/html
https://www.latimes.com/science/newsletter/2020-05-20/direct-payments-ubi-coronavirus-today,267874,174,text/html
https://www.latimes.com/science/newsletter/2020-05-13/struggling-control-california-coronavirus-today,278306,176,text/html
https://www.latimes.com/world-nation/story/2020-12-26/obituaries-include-warnings-of-covid-19,290261,153,text/html
https://www.latimes.com/science/newsletter/2021-05-11/herd-immunity-california-coronavirus-today,285906,188,text/html
https://www.latimes.com/science/newsletter/2021-12-07/coronavirus-today-preventing-youth-mental-health-crisis-coronavirus-today,294444,182,text/html
https://www.latimes.com/science/newsletter/2021-01-11/coronavirus-today-vaccination-self-employed-health-workers-coronavirus-today,279251,166,text/html
https://www.latimes.com/science/newsletter/2021-09-24/coronavirus-today-what-makes-booster-shots-so-complicated-coronavirus-today,317026,200,text/html
https://www.latimes.com/science/newsletter/2020-06-25/biking-habits-pandemic-coronavirus-today,266302,183,text/html
https://www.latimes.com/science/newsletter/2021-06-10/virus-origins-zoonotic-lab-leak-coronavirus-today,282696,182,text/html
https://www.latimes.com/california/story/2021-02-11/tears-flow-fresno-doctors-get-second-covid-19-vaccine-dose,340912,145,text/html
https://www.latimes.com/science/newsletter/2021-06-22/police-firefighters-first-responders-vaccine-coronavirus-today,309012,185,text/html
https://www.latimes.com/science/newsletter/2020-08-12/pac-12-big-10-football-canceled-coronavirus-today,265446,179,text/html
https://www.latimes.com/science/newsletter/2020-09-03/depression-library-blood-plasma-coronavirus-today,276027,182,text/html
https://www.latimes.com/science/newsletter/2021-10-01/coronavirus-today-is-anti-covid-pill-coming-coronavirus-today,305806,193,text/html
https://www.latimes.com/science/newsletter/2020-11-11/tool-map-transmission-risk-georgia-tech-coronavirus-today,283815,173,text/html
https://www.latimes.com/science/newsletter/2020-06-09/coronavirus-study-bay-area-coronavirus-today,265438,176,text/html
https://www.latimes.com/science/newsletter/2021-09-03/coronavirus-today-friday-template-coronavirus-today,301079,178,text/html
https://www.latimes.com/science/newsletter/2020-11-03/voting-goes-viral-election-day-coronavirus-today,281496,175,text/html
https://www.latimes.com/science/newsletter/2021-07-23/coronavirus-today-template-m-th-coronavirus-today,303810,189,text/html
https://www.latimes.com/science/newsletter/2021-04-29/going-to-disneyland-coronavirus-today,290296,191,text/html
https://www.latimes.com/science/newsletter/2021-05-26/pandemic-death-rates-vaccination-charts-coronavirus-today,302616,185,text/html
https://www.latimes.com/science/newsletter/2020-11-23/coronavirus-today-lockdown-measures-california-coronavirus-today,284033,175,text/html
https://www.latimes.com/science/newsletter/2022-06-28/coronavirus-today-covid-is-everywhere-coronavirus-today,308891,204,text/html
https://www.latimes.com/science/newsletter/2020-03-30/coronavirus-today-health-corps-instacart-strike-coronavirus-today,272717,179,text/html
https://www.latimes.com/science/newsletter/2021-04-20/school-of-rock-music-education-coronavirus-today,291512,178,text/html
https://www.latimes.com/science/newsletter/2021-02-02/coronavirus-today-variant-mutation-virus-covid-coronavirus-today,291916,175,text/html
https://www.latimes.com/science/newsletter/2022-02-11/coronavirus-today-freedom-convoys-causing-chaos-coronavirus-today,308016,196,text/html
https://www.latimes.com/science/newsletter/2022-05-10/coronavirus-today-lapd-mask-mandate-scofflaws-no-consequences-coronavirus-today,312364,195,text/html
https://www.latimes.com/science/newsletter/2020-12-15/coronavirus-today-first-shots-pfizer-vaccine-coronavirus-today,275920,165,text/html
https://www.latimes.com/science/newsletter/2020-10-26/verily-google-testing-disparities-coronavirus-today,280825,178,text/html
https://www.latimes.com/science/newsletter/2020-05-07/california-deficit-economy-coronavirus-today,265838,176,text/html
https://www.latimes.com/science/newsletter/2020-06-01/california-george-floyd-protests-covid-coronavirus-today,273303,175,text/html
https://www.latimes.com/science/newsletter/2020-03-18/coronavirus-today-hiking-hospitals-immigration-coronavirus-today,269607,180,text/html
https://www.latimes.com/science/newsletter/2020-12-01/coronavirus-today-latino-neighborhoods-coronavirus-today,280643,164,text/html
https://www.latimes.com/science/newsletter/2021-03-18/alaska-lesson-vaccination-coronavirus-today,290948,188,text/html
https://www.latimes.com/science/newsletter/2022-02-25/coronavirus-today-cdc-new-approach-to-masks-coronavirus-today,304677,188,text/html
https://www.latimes.com/california/story/2022-06-27/poor-cancer-victims-lack-access-clinical-trials,283452,149,text/html
https://www.latimes.com/california/story/2022-09-06/california-gate-money-prison-reduce-crime?_amp=true,258910,133,text/html
https://www.latimes.com/california/story/2022-05-13/karen-bass-police-attack-ads-los-angeles-mayor-race,272269,155,text/html
https://www.latimes.com/california/story/2022-04-16/income-inequality-included-los-angeles-crime-gang-robbery-debate,269538,151,text/html
https://www.latimes.com/politics/story/2021-01-13/house-republicans-in-favor-trump-impeachment-vote,287841,143,text/html
https://www.latimes.com/politics/story/2022-04-15/trump-backs-jd-vance,245500,143,text/html
https://www.latimes.com/politics/story/2021-12-06/david-perdue-brian-kemp-georgia-gop-primary,253828,142,text/html
https://www.latimes.com/politics/story/2022-04-05/marjorie-taylor-greenes-latest-target-for-outlandish-attacks-fellow-republicans,282662,154,text/html
https://www.latimes.com/politics/story/2022-05-03/ohio-primary-tested-trumps-endorsement-power-heres-what-to-know,273699,146,text/html
https://www.latimes.com/politics/story/2021-01-03/trump-pressured-georgia-official-on-vote-tally-as-allies-seek-to-overturn-results-in-congress,281271,147,text/html
https://www.latimes.com/politics/story/2022-02-17/kevin-mccarthy-endorses-liz-cheney-primary-opponent-trump,263549,147,text/html
https://www.latimes.com/science/sciencenow/la-sci-sn-dr-oz-claims-fact-check-bmj-20141219-story.html,253678,157,text/html
https://www.latimes.com/politics/story/2021-01-08/gop-sen-murkowski-calls-for-trump-resignation,241671,139,text/html
https://www.latimes.com/world-nation/story/2022-02-16/u-s-investigators-zinke-misused-his-interior-secretary-job,256876,139,text/html
https://www.latimes.com/world-nation/story/2020-11-20/georgia-secretary-of-state-to-certify-election-for-biden,248922,139,text/html
https://www.latimes.com/politics/story/2022-03-23/trump-endorsed-candidates-struggle-idaho-governor-little-mcgeachin,270897,150,text/html
https://www.latimes.com/archives/la-xpm-2010-nov-18-la-na-alaska-senate-20101118-story.html,212725,129,text/html
https://www.latimes.com/politics/story/2022-05-03/trump-endorsements-2022-election?_amp=true,258374,146,text/html
